county,needs_review,vendor_name,instructor_names,email,phone,website_url,booking_capability,city,state,address,price_16hr_full,price_8hr_renewal,price_add_a_gun,vendor_description,crawl_status,enrichment_confidence,confidence_notes,logo_path,instructor_image_paths,training_image_paths,enriched_at,google_place_id,google_reviews_url,match_confidence,match_reason,raw_candidate_place_ids,error_message
amador,,Spartan Defense,Fidel,,209-202-8283,https://www.trainwithspartan.com/,direct_booking,Valley Springs,CA,"1711 Watertown Rd, Valley Springs, CA 95252",,,,"Fidel leads Spartan Defense, a veteran-owned firearms training company established in 2013 that serves Northern California counties including Amador and Santa Clara. The company operates from Valley Springs and maintains training facilities at three range locations: Linden at 828 S. Hewitt Rd., Concord at 4700 Evora Rd., and San Jose at 9580 Malech Rd. Spartan Defense provides instruction across multiple firearms platforms including handguns, shotguns, carbine rifles, and precision rifles. Students can book training through public classes or arrange private instruction for one-on-one sessions or group bookings. The company emphasizes safe and practical firearms use combined with responsible self-defense training. Spartan Defense offers discounts to first responders and military personnel and maintains clear eligibility requirements that prohibited persons may not enroll in their courses. Contact is available through their Valley Springs office at 209-202-8283 or via email at TrainwithSpartan@gmail.com.",success,low,"Website has booking capability and good company description, but no pricing information found for CCW courses. Multiple range locations listed but no specific street address for the main business.; description_regenerated_2026-07; facts: Instructor named Fidel; Veteran-owned company; Established in 2013; Serves Amador and Santa Clara counties; Locations in Valley Springs and San Jose; Three range locations: Linden (828 S. Hewitt Rd.), Concord (4700 Evora Rd.), San Jose (9580 Malech Rd.); Training for handguns, shotguns, carbine rifles, and precision rifles; Offers public and private classes",amador/trainwithspartan-com/logo.jpg,,,2026-07-01T23:16:32+00:00,,,medium,phone_conflict|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=63|margin=999|source=find_place,ChIJ-fKnb4qBkIARU1_3s_tND20,
amador,,Taylor Total Training Solutions Group,,,855-550-8755,https://ttsgi.com/,inquiry_only,Lake Havasu,AZ,,,,,"Total Training Solutions Group is a comprehensive firearms training company that offers CCW certifications and re-certifications across multiple states including Arizona, California, Florida, Minnesota, Nevada, and Utah. They provide practical instruction with experienced, accredited firearm instructors who focus on student success rather than ego-driven approaches. The company offers specialized courses for women, senior citizens, and persons with physical impairments, along with advanced training options including LaserShot simulator training and Force on Force scenarios.",success,medium,"Found clear pricing for 8hr initial CCW courses ($45 for most states, $100 for Nevada) and good vendor description. However, no specific address found despite Lake Havasu location mentioned, no 16hr course pricing, and booking appears to require contacting them directly rather than online booking.",,,amador/ttsgi-com/training_1.jpg|amador/ttsgi-com/training_2.jpg,2026-04-14T20:40:57+00:00,ChIJ___vfOXt0YARfTwEj3xJ_tQ,https://search.google.com/local/reviews?placeid=ChIJ___vfOXt0YARfTwEj3xJ_tQ,high,exact_phone_match|website_domain_match|moderate_name_similarity|city_match|state_match|score=102|margin=999|source=find_place,ChIJ___vfOXt0YARfTwEj3xJ_tQ,
amador,,Vandagriff Consulting,Erik Vandagriff,evandagriff@sebastiancorp.net,530-320-8858,,,Foresthill,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
amador,,Weapons Training School,,,209-532-6677,https://www.weaponstrainingschool.com,inquiry_only,Jamestown,CA,"43545 Tuolumne Rd, Tuolumne, CA",,,,"Weapons Training School offers California CCW certification courses including 16-hour new applicant courses and 8-hour renewal courses, along with private lessons for handgun, rifle, and shotgun training. They emphasize proper preparation and safety, requiring students to bring their own firearms, ammunition, and safety equipment for live-fire qualifications. The school serves multiple counties and focuses on testing proficiency rather than basic training.",success,medium,Found course offerings and vendor description but no pricing information. Booking appears to be inquiry-based through email/phone contact. Address shows P.O. Box in Copperopolis but vendor location listed as Jamestown.,,,,2026-04-13T04:37:12+00:00,ChIJVVVVVYjOkIARHeivU7GU-Ug,https://search.google.com/local/reviews?placeid=ChIJVVVVVYjOkIARHeivU7GU-Ug,high,exact_phone_match|website_domain_match|weak_name_overlap|city_mismatch|state_match|address_proximity_strong|score=87|margin=999|source=find_place,ChIJVVVVVYjOkIARHeivU7GU-Ug,
amador,,West Point Concealed Weapons Training,G.L Young,,209-293-4527,https://wpcwt.com/,inquiry_only,West Point,CA,"910 Bald Mountain Rd., West Point, CA 95255",,,,"West Point Concealed Weapons Training offers California CCW and Utah concealed firearm permit training with instructors certified by the NRA, California DOJ, and State of Utah. They provide comprehensive courses using non-lethal laser training firearms in the classroom combined with live fire drills at the range using IDPA, law enforcement combat, and B-27 silhouette targets. The company offers 16-hour initial certification courses, 8-hour renewal courses, home defense training, and FSC certification.",success,low,No pricing information found anywhere on the website. Contact form suggests inquiry-only booking. Good description available but missing all pricing data.,,amador/wpcwt-com/instructor_1.jpg|amador/wpcwt-com/instructor_2.jpg,,2026-04-14T20:40:57+00:00,ChIJq6rmyUYLmoARfzUtJru8vz4,https://search.google.com/local/reviews?placeid=ChIJq6rmyUYLmoARfzUtJru8vz4,high,exact_phone_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=98|margin=999|source=find_place,ChIJq6rmyUYLmoARfzUtJru8vz4,
amador,,Safely Carry,,safelycarry@gmail.com,916-296-4076,https://www.safelycarry.com,inquiry_only,El Dorado Hills,CA,"5170 Golden Foothill Pkwy, El Dorado Hills, CA 95762",,,,"Safely Carry provides CCW training classes for residents of El Dorado, Sacramento, Placer, and Amador counties in California. They offer inquiry-based scheduling through phone, text, or email contact, with upcoming class sign-ups available through their website.",success,low,"Website shows only basic contact information and service area. No pricing, specific course details, or address found. Booking appears to require inquiry first.",,,,2026-04-13T04:37:12+00:00,ChIJw1kyajD7moAR3JDiBqhGSYg,https://search.google.com/local/reviews?placeid=ChIJw1kyajD7moAR3JDiBqhGSYg,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=123|margin=999|source=find_place,ChIJw1kyajD7moAR3JDiBqhGSYg,
butte,,Angel's Firearm Instruction,,djtdangel@sbcglobal.net,530-990-1807,https://www.angelsfirearmsinstruction.com,direct_booking,Chico,CA,,,,,"Angel's Firearms Instruction was founded by Dan Angel, a former Marine Scout Sniper and retired law enforcement professional with over 30 years of firearms experience. A.F.I. specializes in CCW training and long-range rifle instruction, with all CCW instructors being active or retired career law enforcement officers including SWAT operators and detectives. The company offers CCW classes for multiple California counties including Butte, Glenn, Tehama, and Sacramento, providing real-world instruction from the perspective of active law enforcement professionals.",success,low,"Found clear booking capability and good vendor description, but no pricing information was available on the website despite detailed class descriptions. Classes are offered with 'Pay Now' buttons but specific prices not disclosed.",butte/angelsfirearmsinstruction-com/logo.jpg,butte/angelsfirearmsinstruction-com/instructor_1.jpg|butte/angelsfirearmsinstruction-com/instructor_2.jpg|butte/angelsfirearmsinstruction-com/instructor_3.jpg,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|website_domain_conflict|name_mismatch|city_match|state_match|score=-22|margin=0|source=find_place,"ChIJwZ7EJjHZgoARYRNPstc3GqY,ChIJhR2ziHHVnIARWyKJWgR189s,ChIJVz7apgApg4ARZZZVNLZIEF0",
butte,,AFI Crossed Star Firearms,,crossedstarfirearms@yahoo.com,530-790-5187,https://www.crossedstarfirearms.com,inquiry_only,Chico,CA,"12501 Loma Rica Rd, Marysville, CA 95901",300,175,,"Morgan Bischoff leads AFI Crossed Star Firearms from a private outdoor range, holding NRA, DOJ, and Range Safety Officer certifications. The Chico-area instructor offers 16-hour initial CCW courses at $300 and 8-hour renewal classes at $175, with classes recognized by issuing agencies in Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba counties. Beyond CCW instruction, Crossed Star Firearms provides pistol familiarization, ladies-only pistol courses, and situational awareness training tailored to real estate agents. A two-hour multi-state CCW course runs $125, and the business accommodates non-California residents seeking in-state permits through hybrid or in-person formats depending on county requirements. Bischoff monitors class sizes to maintain low student-teacher ratios, ensuring personalized attention at the private outdoor facility. Testimonials highlight the approachable environment, with students noting comfort levels and gratitude for finding female-led instruction in Northern California.",success,medium,"Clear pricing found for renewal and full 16hr course, but no separate day pricing or address. Booking appears to require contacting them rather than direct online booking.; description_regenerated_2026-07; facts: Instructor name: Morgan Bischoff; Business name: AFI Crossed Star Firearms; Certifications: NRA, DOJ, Range Safety Officer; Location: Chico area (Butte County), private outdoor range; 16-hour initial CCW: $300; 8-hour renewal: $175; 2-hour multi-state CCW: $125; Counties served: Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, Yuba",butte/crossedstarfirearms-com/logo.png,butte/crossedstarfirearms-com/instructor_1.png|butte/crossedstarfirearms-com/instructor_2.png,,2026-07-01T23:16:32+00:00,ChIJM7pFRT-hnIAR1Nwvqlj7njY,https://search.google.com/local/reviews?placeid=ChIJM7pFRT-hnIAR1Nwvqlj7njY,high,exact_phone_match|website_domain_match|moderate_name_similarity|city_mismatch|state_match|address_proximity_strong|score=97|margin=999|source=find_place,ChIJM7pFRT-hnIAR1Nwvqlj7njY,
butte,,Armed Safety Firearms Instruction,,armedsafety@yahoo.com,530-300-8000,,,Oroville,CA,,,,,,parse_error,,,,,,2026-04-14T20:40:57+00:00,,,none,weak_name_overlap|city_mismatch|state_match|score=5|margin=15|source=find_place,"ChIJ4VgWFGDZgoARqccIZ9ZO-Q0,ChIJhR2ziHHVnIARWyKJWgR189s,ChIJTcX_CubVnIARVacODpRmZfw,ChIJv429p6svjoAR0SoHmx98Smc,ChIJV7sm7IXYgoARNOOqlan3bJA",
butte,,Down Range Indoor Training Center,,info@DownRangeChico.com,530-896-1992,https://www.downrangechico.com,unclear,Chico,CA,13407 Garner Ln,,,,"Down Range Indoor Training Center operates Northern California's only 5-star rated range according to the National Shooting Sports Foundation from its 13407 Garner Lane facility in Chico. The facility features the area's only 25-yard indoor range accommodating pistols, rifles, and shotguns, with capacity for calibers up to .50 caliber at 4,200 fps or less. Down Range offers CCW initial and renewal classes alongside advanced pistol courses, specialized training for women and youth, and defensive shooting scenarios. Beyond training, the center maintains a full-line firearms retail store stocked with ammunition, accessories, optics, holsters, and shooting gear. An on-site gunsmith provides firearms repair and customization services. The facility operates Monday through Friday 6am to 8pm and weekends 7am to 9pm. After acquiring Uniforms, Tuxedos and More, Down Range became the North State's exclusive provider of professional-grade uniforms for police, fire, EMS, and other service professionals, servicing all regional law enforcement, fire, EMS, and automotive academies while offering embroidery, heat press, and screen printing capabilities. Membership options provide shooting privileges, training discounts, and retail savings both in-store and online.",success,low,"No pricing information found for any courses. Website mentions CCW and CCW renewal classes but no specific pricing, scheduling, or booking details. Class schedule and request pages referenced but not accessible in provided content.; description_regenerated_2026-07; facts: 13407 Garner Lane location in Chico; Only 5-star rated range in Northern California per National Shooting Sports Foundation; Area's only 25-yard indoor pistol, rifle and shotgun range; Accommodates calibers up to .50 caliber / 4,200 fps or less; CCW and CCW renewal classes offered; Advanced pistol courses and specialized training for women and youth; Defensive shooting scenarios available; Full-line firearms retail store with ammunition, accessories, optics, holsters, shooting gear",butte/downrangechico-com/logo.png,,butte/downrangechico-com/training_1.png,2026-07-01T23:16:32+00:00,ChIJwZ7EJjHZgoARYRNPstc3GqY,https://search.google.com/local/reviews?placeid=ChIJwZ7EJjHZgoARYRNPstc3GqY,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_partial|score=117|margin=999|source=find_place,ChIJwZ7EJjHZgoARYRNPstc3GqY,
